subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0071,RIA13,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,7.047322949147267,0.4375,1.0,False
D0071,RIA16,lpfc,C(switchType),-1,0,0,,,1.0,4.6674618025951995,-0.25,1.0,False
D0071,RIA16,lpfc,C(incongruentProportion),0,-1,10,0.0625,0.625,0.0,10.221006162477527,0.1875,0.0,True
D0071,RIA16,lpfc,C(switchType):C(incongruentProportion),0,1,8,-0.5,-0.0625,0.012,11.27891406386576,-0.375,0.43800000000000006,False
D0071,RIA4,lpfc,C(switchType),0,1,6,1.0625,1.375,0.026,8.660123387480649,0.6875,0.146,False
D0071,RIA4,lpfc,C(incongruentProportion),-1,0,0,,,1.0,6.33480294360517,-0.5625,1.0,False
D0071,RIA4,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,5.935096236285614,0.9375,1.0,False
D0071,RIA5,lpfc,C(switchType),-1,0,0,,,1.0,5.802664204787945,0.625,1.0,False
D0071,RIA5,lpfc,C(incongruentProportion),0,-1,7,0.0,0.375,0.014,13.113371303571828,0.1875,0.08184615384615385,False
D0071,RIA5,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.189706421148484,-0.5625,1.0,False
D0071,RIP14,lpfc,C(switchType),-1,0,0,,,1.0,2.972222536024345,1.375,1.0,False
D0071,RIP14,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.425001549393914,-0.375,1.0,False
D0071,RIP14,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,8.100917864946227,1.1875,1.0,False
D0071,RIP6,lpfc,C(switchType),-1,0,0,,,1.0,5.185566937606497,0.6875,1.0,False
D0071,RIP6,lpfc,C(incongruentProportion),-1,0,0,,,1.0,8.032530224111833,-0.75,1.0,False
D0071,RIP6,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.714821444278039,-0.6875,1.0,False
D0071,RO1,occ,C(switchType),-1,0,0,,,1.0,4.318373869035134,0.0,1.0,False
D0071,RO1,occ,C(incongruentProportion),0,1,9,0.375,0.875,0.0,24.076580489023602,0.4375,0.0,True
D0071,RO1,occ,C(switchType):C(incongruentProportion),0,1,5,-0.5,-0.25,0.042,7.175292886859455,-0.3125,0.36750000000000005,False
D0071,RO10,occ,C(switchType),-1,0,0,,,1.0,4.402498686909779,1.1875,1.0,False
D0071,RO10,occ,C(incongruentProportion),-1,0,0,,,1.0,4.9292077855055325,0.125,1.0,False
